cadence,eyeMoveBigHorizontal,focus,numBlinks,sleepy
0,3.214286,2,30,2
0,7.924529,1,15.84906,1
0,4.615385,2,27.69231,2
0,3.461539,2,45,2
0,14.73684,2,26.31579,1
0,4,1,11,2
0,5,1,15,1
0,2,3,6,1
0,3,2,15,1
0,2.142857,2,27.85714,1
103,0,0,20,0
0,1.052632,2,23.15789,2
0,0,2,4,1
0,2.5,1,28.75,2
120,20,0,60,0
115,15.42857,0,44.57143,0
0,10.71429,2,30,1
124,0,0,51.42857,0
99,0,0,42,0
96,6.153846,0,32.30769,0
0,10.34483,2,21.72414,3
106,8.571429,0,17.14286,0
113,8,0,28,0
0,1.016949,2,39.66102,2
0,1.016949,2,38.64407,2
0,5,1,25,2
0,1.153846,1,18.46154,2
0,1.176471,2,14.11765,2
0,0,2,5,1
0,0,2,5,2
0,2,2,12,1
0,6.101695,2,7.118644,1
0,0,3,11,1
0,0,2,7,1
0,1,2,10,1
0,3,3,8,1
0,4,2,11,1
0,0,1,11,1
0,0,1,13,1
0,0,1,12,1
0,0,2,8,1
0,0,2,9,3
0,0,2,8,3
0,1,2,16,3
0,0,1,28,3
0,1,1,22,3
0,5,1,13,2
0,0,1,19,3
0,2.068965,3,10.34483,1
0,2.033898,2,16.27119,1
106,48,0,12,0
104,4.444445,0,40,0
0,6,1,46.5,3
114,14,0,54,0
105,3.529412,0,56.47059,0
0,2.068965,2,40.34483,1
0,1,2,40,1
0,1.052632,2,42.10526,1
0,0,1,24.82759,2
0,0,2,38.94737,2
0,1,2,45,1
0,0,2,39.27272,1
0,4.067797,2,31.52542,1
0,4,2,27,1
0,1.052632,2,33.68421,2
0,7.2,2,24,2
0,0,2,1,2
0,0,2,0,1
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,5,3,8,1
0,10,1,10,1
0,12,2,13.2,1
119,10.90909,0,27.27273,0
110,30,0,0,0
111,0,0,0,0
110,0,0,0,0
110,0,0,0,0
104,4.186047,1,22.32558,2
0,2.608696,1,28.69565,2
0,26.66667,0,13.33333,0
0,3,2,38,2
0,6.101695,2,18.30508,2
0,11,2,24,2
0,5,2,27,1
0,7,2,7,1
0,4,1,19,1
115,2.727273,0,13.63636,0
114,6.206897,0,22.75862,0
100,0,0,30,0
0,6.923077,0,39.23077,0
107,16.875,0,39.375,0
112,1.395349,0,34.88372,0
104,0,0,60,0
106,0,0,63,0
108,0,0,68.57143,0
107,12,0,48,0
110,0,0,0,0
111,30,0,30,0
108,0,0,0,0
104,1.666667,0,41.66666,0
120,4.285715,0,60,0
110,1.363636,0,49.09091,0
0,3.913043,1,28.69565,1
0,4.285715,2,30,2
0,21,2,24,1
0,10.2439,1,16.09756,2
0,2.068965,2,8.275862,1
0,2.105263,2,16.84211,1
0,0,2,18.62069,1
0,6.101695,2,25.42373,2
0,2.068965,3,10.34483,3
0,0,2,14,3
0,5.660378,3,10.18868,3
0,2.4,2,19.2,2
0,14.23729,2,4.067797,2
0,9.152542,2,3.050847,1
0,20.33898,2,1.016949,1
0,1,2,0,1
0,3,0,0,0
0,1.016949,0,0,0
0,4,0,0,0
0,3,0,0,0
0,4.210526,1,9.473684,1
0,0,1,13,1
0,1,2,6,1
0,3,2,4,1
0,1,2,9,1
0,8,2,8,1
0,0,2,4,1
0,4,2,2,1
0,1,2,3,1
0,5,2,5,1
0,5,2,3,1
0,11.37931,3,6.206897,1
0,19.65517,2,6.206897,1
0,13.68421,3,8.421053,1
0,8,2,1,1
0,6,2,1,1
0,4.067797,2,1.016949,1
0,3,2,6,1
0,13,2,5,1
0,2.105263,2,4.210526,1
0,1,2,7,1
0,1.016949,2,2.033898,1
0,0,2,3,1
0,9.310345,2,5.172414,1
0,1,2,6,1
0,10.16949,3,6.101695,1
0,8,3,0,1
0,0,0,0,0
0,6,0,0,0
0,11.18644,0,0,0
0,3,2,1,3
0,0,2,0,3
0,5,2,1,3
0,1.016949,2,0,3
0,6.666667,0,6.666667,0
0,1.034483,2,16.55172,3
0,4.897959,2,9.795918,1
0,1.034483,2,16.55172,2
0,8.421053,2,12.63158,3
0,1.153846,2,3.461539,3
0,2.142857,3,8.571429,3
0,2.222222,2,3.333333,1
0,2,2,0,3
0,3.050847,2,1.016949,3
0,4.444445,2,12.22222,3
0,17,2,16,3
0,13,1,15,3
0,16.84211,2,21.05263,3
0,6.101695,1,18.30508,3
0,5.084746,2,12.20339,3
0,8.421053,1,11.57895,3
0,11.78571,2,23.57143,3
0,0,0,0,0
0,1,2,9,3
0,0,3,6,3
0,3.050847,3,9.152542,3
0,6.206897,2,77.5862,1
0,2.264151,2,53.20755,2
0,3,3,9,1
0,15.6,2,4.8,1
0,3.157895,2,10.52632,2
0,5.172414,3,8.275862,2
0,0,1,27,1
0,1.034483,2,9.310345,1
0,0,2,2,1
0,2,1,12,1
0,1,2,12,1
0,1,1,18,1
0,0,1,12.20339,1
0,3,3,9,1
0,2,2,18,1
0,0,1,15.78947,1
0,0,3,7,1
0,0,2,13.92857,1
0,13.75,1,21.25,1
0,14.48276,3,5.172414,1
0,2,2,1,1
0,1,2,0,1
0,17,2,6,1
0,2,2,0,1
0,3,2,1,1
0,15,2,3.461539,1
0,9.152542,2,4.067797,1
0,3,2,0,1
0,2,0,0,0
0,1,2,1,1
0,1,2,0,1
0,5,2,2,1
0,6,2,3,1
0,0,2,0,1
0,6,2,3,1
0,15,2,0,1
0,3,0,0,0
0,2,0,0,0
0,1,0,0,0
0,5.084746,0,0,0
0,5,2,1,1
0,6,2,3,1
0,1,2,0,1
0,0,0,0,0
0,1,2,1,1
0,4,2,3,1
0,9,2,1,1
0,3,2,0,1
0,3,0,0,0
0,0,0,0,0
0,2,0,0,0
0,0,0,0,0
0,1,0,0,0
0,1,0,0,0
0,3,0,0,0
0,0,0,0,0
0,0,0,0,0
0,2,0,0,0
0,0,0,0,0
0,5,0,0,0
0,8.135593,2,1.016949,1
0,0,2,0,1
0,1,0,0,0
0,3,2,3,1
0,22,2,5,1
0,0,2,1,1
0,2,2,0,1
0,0,2,1,1
0,7.636364,2,0,2
0,1.016949,0,0,0
0,1,2,1,2
0,2,2,0,1
0,0,0,0,0
0,1,0,0,0
0,3,2,2,1
0,0,2,0,1
0,2,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,1,0,0,0
0,0,0,0,0
0,2,2,1,1
0,0,2,0,1
0,1,2,1,1
0,16.27119,3,9.152542,1
0,13.68421,3,0,1
0,10.16949,2,5.084746,1
0,0,2,1,1
0,0,2,0,1
0,7.368421,2,22.10526,1
0,3.050847,2,19.32203,2
0,1.052632,2,2.105263,1
0,0,0,0,0
0,0,2,1,3
0,0,2,8,1
0,23.7931,3,6.206897,1
0,4,2,1,1
0,3,2,1,3
0,3.214286,3,8.571429,3
0,23.33333,2,31.11111,3
0,23.7931,2,28.96552,2
0,27.05882,2,8.235294,2
0,19.24528,2,29.43396,3
0,9.767442,1,27.90698,2
0,4.285715,1,35.71429,2
0,18.36735,1,39.18367,1
0,21.35593,2,16.27119,1
0,14.4,2,38.4,1
0,8.888889,1,13.33333,2
0,1,1,0,2
0,5,2,3,2
0,1,2,3,1
0,2,2,5,1
0,7,2,4,1
0,2,2,0,1
0,1.016949,2,1.016949,1
0,0,2,1.034483,1
0,1.034483,2,6.206897,1
0,1.090909,2,2.181818,1
0,0,2,0,1
0,1.016949,2,1.016949,1
0,0,2,3,1
0,2.033898,2,6.101695,1
0,1.22449,2,4.897959,1
0,0,2,1,1
0,4,3,8,2
0,0,2,1,1
0,0,2,0,1
0,0,3,13.22034,1
0,10,2,20,1
0,1,3,9,3
0,0,2,5.084746,2
0,0,2,5,3
0,12,2,4.8,1
0,0,2,2,1
0,3.157895,2,5.263158,1
0,2,2,1,1
0,0,2,0,1
0,2,2,1,1
0,0,2,3,1
0,2,2,1,1
0,0,2,0,1
0,0,0,0,0
0,1,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,3.103448,2,3.103448,1
0,16.66667,2,13.33333,1
0,1,2,1,1
0,0,2,0,1
0,0,0,0,0
0,0,2,2.033898,2
0,0,2,4.137931,1
0,0,2,3.103448,1
0,1,2,6,1
0,1,2,4,2
0,0,2,5,1
0,2,2,8,2
0,5.454545,3,6.545455,1
0,13.95349,2,8.372093,1
0,0,3,9,1
0,0,2,7,1
0,1,2,6,1
0,0,2,0,1
0,3.103448,2,3.103448,1
0,5.172414,2,9.310345,1
0,8,2,4,1
0,2.264151,2,15.84906,1
0,0,2,3,1
0,0,2,1,2
0,0,2,0,1
0,1.016949,2,2.033898,1
0,1.276596,2,2.553191,1
0,0,2,0,2
0,2.142857,2,1.071429,1
0,1.090909,2,10.90909,1
0,0,2,0,1
0,3.050847,2,4.067797,1
0,4,2,5,2
0,0,2,6,1
0,2,2,9,1
0,2,2,15,1
0,0,3,6,2
0,0,2,7,2
0,6.206897,2,6.206897,2
0,0,2,1,3
0,0,2,2,1
0,0,2,1,3
0,4,2,0,3
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,6.792453,2,7.924529,3
0,0,2,2,3
0,0,2,0,1
0,2.142857,2,4.285715,1
0,0,2,3,3
0,1,2,1,1
0,0,2,0,1
0,1.034483,2,2.068965,1
0,11.35135,0,16.21622,0
0,0,2,1.016949,1
0,0,2,0,1
0,5.263158,2,7.368421,1
0,1,2,1,3
0,9.230769,2,19.61539,3
0,1,2,5,3
0,1,2,2,1
0,0,2,5,1
0,0,2,0,1
0,8.135593,2,8.135593,1
0,4,3,9,1
0,4.528302,2,21.50943,1
0,1.052632,2,17.89474,1
0,2,3,10,2
0,2,2,2,3
0,1,2,4,3
0,1,2,1,3
0,3,2,8,3
0,0,2,5,3
0,3,2,3,1
0,1,2,3,1
0,0,2,3,1
0,0,2,0,1
0,0,2,5,1
0,1,2,0,1
0,2,1,14,1
0,2.105263,1,9.473684,1
0,9.152542,2,8.135593,1
0,0,2,3.103448,1
0,0,2,0,1
0,0,0,0,0
0,0,2,1,1
0,0,2,0,1
0,2,2,4,1
0,0,2,0,1
0,0,0,0,0
0,0,2,1.016949,1
0,1,2,4,1
0,3,2,8,1
0,4,2,13,1
0,0,2,4,2
0,2,2,2,1
0,0,2,1,1
0,0,2,0,1
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,5.769231,3,11.53846,1
0,6,2,1,1
0,1,2,0,1
0,1,0,0,0
0,4.137931,2,3.103448,1
0,2.033898,2,2.033898,1
0,2,2,6,1
0,2,2,3,1
0,4.210526,2,1.052632,1
0,0,2,1,1
0,0,3,8.135593,1
0,0,3,0,1
0,6.666667,2,2.222222,1
0,4.363636,2,0,1
0,2.068965,2,3.103448,1
0,6,2,1,1
0,3,2,3,1
0,4.067797,2,8.135593,1
0,1,1,14,1
0,3,2,6,1
0,0,2,4.067797,1
0,0,2,7,1
0,2.033898,2,22.37288,2
0,5,2,15,1
0,6.101695,2,18.30508,2
0,7.368421,2,4.210526,1
0,2.033898,2,7.118644,2
0,0,2,9.152542,2
0,5.084746,2,16.27119,2
0,12,2,22,1
0,7.241379,2,8.275862,1
0,10,2,7,1
0,6.31579,2,7.368421,1
0,4.067797,2,7.118644,1
0,4.705883,2,5.882353,1
0,7.777778,2,2.222222,2
0,10.90909,2,10.90909,1
0,16.07143,2,15,1
0,18.94737,3,14.73684,1
0,20,2,21.05263,2
0,32,2,16,1
0,16.66667,2,13.33333,2
0,7.241379,3,9.310345,2
0,11,2,4,2
0,6,2,3,1
0,2,2,1,3
0,6.666667,3,8.888889,1
0,2,2,13,1
0,1,2,20,1
0,2.068965,2,19.65517,1
0,8,2,27,1
0,13.44828,2,30,1
0,0,2,18,1
0,7.241379,2,23.7931,2
0,7.241379,2,30,2
0,7,2,25,1
0,4,1,20,2
0,4,2,26,1
0,0,1,19,2
0,10,1,15,1
0,3.67347,2,8.571429,1
0,4,2,2,2
0,6,2,7,2
0,5.357143,3,8.571429,1
0,10.8,1,10.8,1
0,0,2,3,2
0,4.137931,2,2.068965,1
0,1.071429,3,6.428572,1
0,0,2,1,1
0,0,2,1.016949,1
0,0,2,2,1
0,1.052632,2,1.052632,1
0,4.210526,2,7.368421,1
0,5,3,12,1
0,2,2,3,1
0,3.157895,2,1.052632,2
0,1,2,6,1
0,0,2,1,1
0,1.090909,2,7.636364,1
0,1.090909,2,5.454545,1
0,0,2,0,1
0,2,2,6,1
0,0,2,3,1
0,1,2,4,1
0,2,2,3,1
0,4.528302,2,24.90566,1
0,3.529412,1,12.94118,1
0,3,3,6,1
0,13.09091,2,8.727272,1
0,8,2,11,1
0,8.076923,2,11.53846,1
0,1,2,9,1
0,0,2,3,1
0,0,2,10,1
0,4.285715,2,11.78571,1
0,9.333334,2,8,1
0,0,2,3,1
0,0,2,0,1
0,0,2,2,1
0,3.272727,2,0,1
0,4,2,9,1
0,0,2,3,1
0,0,2,4,1
0,7,3,12,2
0,2,2,6,2
0,5,3,7,1
0,5.084746,2,2.033898,1
0,1,2,0,1
0,1,0,0,0
0,5,2,2,1
0,0,2,0,1
0,0,0,0,0
0,5,0,0,0
0,0,0,0,0
0,6.31579,0,0,0
0,1,2,1,1
0,5,2,0,1
0,5,0,0,0
0,9.767442,2,12.55814,1
0,3.636364,0,5.454545,0
0,15.38462,0,30.76923,0
0,9.473684,3,13.68421,1
0,4,2,20,2
0,0,1,24,2
0,2,2,28,0
0,4.285715,2,26.78571,0
0,6.521739,1,14.34783,0
0,0,1,16,1
0,0,1,15,1
0,1.25,1,26.25,2
0,4.444445,1,20,1
0,5.555555,2,23.33333,2
0,4.137931,1,23.7931,1
0,5,1,24,1
0,7.777778,1,18.88889,1
0,0,2,29,2
0,3.214286,1,17.14286,1
0,0,1,28,1
0,1.111111,2,26.66667,2
0,2.068965,2,4.137931,1
0,0,2,35,2
0,5,1,20,2
0,3.214286,2,21.42857,1
0,2.222222,2,25.55556,1
0,0,2,24.82759,1
0,0,1,30,1
0,1.071429,2,27.85714,2
0,4.137931,2,38.27586,2
0,2.181818,2,27.27273,2
0,0,1,30,1
0,4,1,28,2
0,11.57895,2,24.21053,2
0,9,1,22,2
0,4.444445,2,21.11111,2
0,0,1,17,2
0,4.067797,2,21.35593,1
0,0,3,7.058824,1
0,7,3,0,1
0,13.54839,0,9.677419,0
0,9.642857,1,19.28571,1
0,1,1,27,2
0,5,1,31,1
0,0,1,31,1
0,0,1,30,1
0,0,1,35,2
0,0,1,35,1
0,0,1,31,2
0,3.67347,1,25.71429,2
0,0,1,30,2
0,1.052632,1,20,1
0,0,1,16,1
0,20.86957,1,14.34783,2
0,15,1,31.25,2
0,0,2,32,2
0,11.53846,2,23.07692,1
0,5,2,19,2
0,1.016949,1,24.40678,2
0,3.829787,1,28.08511,2
0,8.780487,1,46.82927,2
0,4.285715,1,13.92857,3
0,5,1,20,2
0,9.473684,2,25.26316,2
0,5,1,16,1
0,9.411765,2,20,3
0,1,1,12,3
0,2.307692,1,17.30769,3
0,13.33333,1,40,3
0,5.084746,2,31.52542,2
0,1,1,32,2
0,0,1,33.68421,1
0,0,2,26,2
0,4.210526,1,38.94737,2
0,1,2,30,2
0,8.727272,2,28.36364,2
0,5.357143,2,24.64286,2
0,2,1,22,1
0,5,3,12,1
0,2,1,19,1
0,0,2,22.75862,1
0,4.137931,1,23.7931,2
0,4.067797,2,19.32203,2
0,2,1,28,2
0,1.090909,2,25.09091,2
0,1,2,2,1
0,0,2,7,2
0,0,2,2,1
0,4,2,2,1
0,0,3,6,1
0,0,2,6,1
0,1,2,8,1
0,1,2,1,1
0,1,2,4,1
0,1,2,5,1
0,0,2,1,1
0,2,2,5,1
0,0,2,3,1
0,2,2,8,1
0,0,2,0,1
0,0,0,0,0
0,1,0,0,0
0,3.157895,2,2.105263,1
0,0,2,2.068965,1
0,0,2,0,1
0,0,2,11.11111,1
0,0,2,11,1
0,0,2,17,1
0,0,2,29,1
0,0,1,19,1
0,3.333333,2,7.777778,1
0,3.103448,2,14.48276,2
0,13.04348,1,30,3
0,1.090909,2,21.81818,3
0,0,1,17,3
0,0,2,21,3
0,0,2,17,3
0,0,1,14,3
0,0,2,16,2
0,0,2,14,1
0,0,2,24,2
0,0,2,12,3
0,0,2,20,2
0,0,2,14,2
0,0,1,14,1
0,1.034483,2,20.68966,1
0,0,2,18,2
0,0,1,24,2
0,0,2,20,2
0,0,1,11,3
0,0,1,17,2
0,0,1,16,2
0,0,1,20,2
0,0,1,18,2
0,0,2,18.62069,2
0,0,2,20,2
0,0,2,18,2
0,0,2,9,2
0,0,1,16,2
0,0,1,16,1
0,0,2,13,2
0,0,1,12,1
0,0,3,11,1
0,0,1,21,1
0,0,1,14,1
0,0,2,14,1
0,0,3,10,1
0,0,1,15,1
0,0,1,14,1
0,0,2,11,1
0,0,1,15,2
0,0,2,16,2
0,0,1,15,1
0,0,2,4,1
0,0,1,21.05263,1
0,0,1,16.27119,2
0,0,2,12,1
0,0,1,13,1
0,0,2,13,2
0,0,2,22.37288,2
0,0,1,11,1
0,0,1,15,2
0,0,2,11,2
0,1,2,20,1
0,1,2,17,2
0,0,2,17,1
0,0,2,20,1
0,0,2,19,1
0,1,2,14,1
0,0,1,15,2
0,0,1,15,2
0,0,2,17,2
0,0,1,18,2
0,0,2,14,1
0,0,2,11,1
0,0,2,16,1
0,0,1,18,1
0,0,2,22,1
0,0,1,15,1
0,2.068965,2,14.48276,2
0,0,1,17,3
0,0,1,15,2
0,0,1,14,2
0,0,1,19,2
0,0,3,9,1
0,0,3,0,2
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,2,1,1
0,0,2,0,1
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,2,1.153846,1
0,0,2,2.033898,1
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,2,14,1
0,0,2,21,1
0,0,1,18,1
0,0,2,19,1
0,1,1,16,2
0,0,1,16,2
0,0,1,21,3
0,0,2,15,3
0,0,1,15,3
0,0,2,24,3
0,0,3,15,3
0,0,1,17,2
0,0,2,16,2
0,0,2,12,2
0,0,2,10,2
0,0,2,21,3
0,0,2,15,3
0,0,3,11,2
0,0,1,24,2
0,0,1,20,3
0,0,2,13,2
0,0,1,12,1
0,0,3,8,2
0,0,3,11,2
0,0,3,15,1
0,0,1,12,1
0,0,2,12,2
0,0,2,8,1
0,0,3,11,1
0,0,1,13,2
0,0,2,12,1
0,0,1,13,3
0,0,2,14,1
0,0,1,15,1
0,0,1,21,1
0,0,1,17,1
0,0,1,11,2
0,0,3,12,1
0,0,2,23,1
0,0,2,16,1
0,0,2,14,1
0,0,2,18,1
0,0,2,12,1
0,0,1,14,2
0,0,1,17,1
0,0,2,14,1
0,0,1,18,2
0,0,2,15,1
0,0,1,19.32203,1
0,0,1,14,1
0,0,1,16,1
0,0,1,21,1
0,0,2,21,1
0,0,1,16,1
0,0,1,16,1
0,0,2,15,1
0,0,2,9,2
0,0,1,13,2
0,0,3,10,2
0,0,2,9,1
0,0,3,12,1
0,0,2,14,2
0,0,2,16,1
0,0,1,13,2
0,0,2,10,1
0,0,2,12,1
0,0,2,8,1
0,0,1,14,2
0,0,2,24,2
0,0,2,8,1
0,0,1,18.30508,2
0,0,1,13,1
0,0,2,12,1
0,0,2,9,1
0,0,2,7,1
0,0,2,10,1
0,0,1,16,1
0,0,2,15,1
0,0,2,14,3
0,0,2,16,2
0,0,2,6,3
0,0,2,5,1
0,0,1,19,1
0,0,1,16,2
0,0,1,11,2
0,0,1,18,3
0,0,1,20,1
0,0,2,18,1
0,0,1,14,1
0,0,2,12,2
0,0,2,19,3
0,0,2,18,3
0,0,1,18,1
0,0,3,11,1
0,0,2,12,2
0,0,1,17,2
0,0,2,16,2
0,0,1,11,1
0,0,2,13,1
0,0,2,14,2
0,0,1,13,2
0,0,2,11,2
0,0,2,13,1
0,0,2,0,1
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,2,1.016949,1
0,1.034483,2,3.103448,1
0,0,2,0,1
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,2,1,1
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
119,6.31579,0,12.63158,0
119,0,0,0,0
120,0,0,60,0
120,0,0,100,0
119,0,0,75,0
108,1.666667,0,36.66667,0
0,1.132076,2,15.84906,1
0,15,1,25.90909,1
111,4.897959,0,6.122449,0
118,0,0,0,0
120,30,0,80,0
121,21.81818,0,92.72727,0
117,0,0,0,0
127,12,0,54,0
0,0,0,30,0
0,0,0,20,0
0,0,0,15.88235,0
0,0,2,32.72727,1
0,0,2,33.6,1
0,0,1,20,1
0,1.304348,1,22.17391,1
0,1.111111,1,28.88889,1
0,0,2,25.38461,2
0,3.396226,1,15.84906,1
0,1.132076,2,26.03773,2
0,0,2,18.54545,1
0,1.463415,1,14.63415,3
0,7.636364,1,22.90909,1
0,0,2,9.310345,1
97,0,0,13.63636,0
0,1.052632,2,5.263158,1
116,0,0,10.58824,0
123,4.444445,0,24.44444,0
117,0,0,0,0
113,1.2,0,27.6,0
0,1.5,2,4.5,1
0,6.666667,2,18.33333,3
0,4.5,2,10.5,3
0,0,1,15,1
0,0,1,20.68966,1
0,2.033898,1,24.40678,1
0,0,1,20.72727,2
0,0,2,16.55172,1
0,1.090909,2,16.36364,2
0,0,2,13.92857,2
0,1.034483,2,17.58621,1
0,0,2,19.63636,2
0,0,2,1,1
0,0,2,0,1
0,0,2,3,1
0,0,3,6,2
0,0,3,0,2
0,0,2,2.553191,2
0,0,2,0,1
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,1.071429,2,3.214286,1
0,0,2,0,1
0,0,2,2,2
0,0,2,0,3
0,0,0,0,0
0,0,2,3.050847,3
0,0,2,0,3
0,2.181818,3,8.727272,3
0,0,2,19.61539,1
0,1.034483,2,26.89655,1
0,0,2,28.84615,1
0,0,2,29.43396,1
0,1.111111,2,36.66667,1
0,0,1,23.57143,1
0,0,2,36.42857,2
0,0,2,32.30769,2
0,1.363636,1,15,2
0,0,1,0,1
0,0,2,2.181818,1
0,0,2,2,1
0,0,2,3.103448,1
0,0,2,0,1
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,2,7,1
0,0,2,1,1
0,0,2,0,1
0,0,2,9.152542,1
0,0,2,4,1
0,0,2,0,1
0,0,3,10.52632,1
0,1.090909,2,6.545455,1
0,0,3,5,1
0,0,2,19.32203,3
0,0,2,41.78572,3
0,0,2,2.033898,2
0,0,2,4,1
106,0,0,25.90909,0
0,4.444445,0,42.22222,0
108,6,0,48,0
0,3,1,42,1
111,0,0,37.29729,0
107,12.5,0,47.5,0
0,8.571429,0,34.28572,0
0,5.769231,2,32.30769,1
0,1.463415,1,39.5122,2
0,1.2,2,34.8,2
0,4.285715,1,41.78572,2
0,0,1,31.25,2
0,8.93617,1,38.29787,2
0,1.363636,1,34.09091,2
0,3.050847,2,20.33898,2
0,0,3,9,2
0,0,2,1,1
0,0,2,5,1
0,0,2,4,1
0,0,2,2,1
0,0,2,3,1
0,0,2,4,1
0,0,2,9,1
0,1,1,12,1
0,1.016949,1,18.30508,1
0,3.214286,2,23.57143,2
0,0,2,4.285715,2
0,0,2,9,1
0,0,2,7,3
0,0,2,3,1
0,0,2,2,1
0,0,2,4,1
0,0,2,1,1
0,1,2,13,1
0,0,3,7,1
0,0,2,3,1
0,0,2,4,1
0,0,2,5,1
0,3,2,6,1
0,0,2,4,1
0,0,2,1,1
0,1,2,3,1
0,0,2,6.101695,1
0,2.105263,1,26.31579,1
0,0,2,32.06897,1
0,1.111111,2,30,1
0,0,1,28.42105,1
0,0,1,37.5,1
0,0,2,31.11111,1
0,0,1,29,1
0,0,1,35.59322,1
0,0,1,34.90909,1
0,1.132076,2,21.50943,2
0,2.264151,2,30.56604,2
112,4.137931,0,47.58621,0
0,2.142857,0,57.85714,0
103,5,0,50,0
0,0,0,50.76923,0
115,0,0,27.09677,0
0,0,2,13,1
0,1,2,4,2
0,0,2,0,3
0,0,2,1,1
0,0,2,1,1
0,0,2,6.101695,2
0,0,2,0,2
0,0,0,0,0
0,0,2,3.050847,2
0,1,3,6,1
0,0,2,1,1
0,0,0,0,0
0,0,0,0,0
0,0,2,1,1
0,0,2,5,1
0,0,2,0,1
0,0,0,0,0
0,0,2,1,1
0,0,2,1.034483,2
0,0,2,2,1
0,0,2,2,1
0,0,2,0,2
0,0,2,1,3
0,2.142857,2,19.28571,1
0,0,2,0,2
0,0,2,2,3
0,0,2,2,2
0,0,2,1.016949,3
0,0,2,0,3
0,0,2,4.137931,3
0,0,2,7.368421,3
0,0,1,22.5,3
0,0,2,4.067797,1
0,0,2,20.68966,1
0,0,1,17,2
0,0,1,23.57143,1
0,0,2,3.157895,1
0,0,1,12,1
0,0,1,14.44444,1
0,3.103448,2,27.93104,1
0,2.4,2,46.8,2
0,2,2,24,2
0,1.2,2,27.6,1
0,9.056604,2,49.81132,2
0,12.72727,2,36.36364,1
108,5.217391,0,23.47826,0
0,5.084746,2,7.118644,1
0,0,2,15,2
0,1,2,0,2
0,1,2,15,2
0,3.529412,2,40,1
0,3,2,23,1
0,2.142857,2,23.57143,2
0,1.052632,2,9.473684,1
0,0,2,13.84615,1
0,5,1,21.25,1
0,1.363636,1,25.90909,1
0,1.153846,2,18.46154,1
0,0,2,10.71429,1
0,0,3,11.76471,1
0,0,2,5,1
0,3.75,1,22.5,1
0,0,1,22.66667,1
0,1.333333,1,20,1
0,4.285715,1,24.28572,1
0,1.333333,1,24,1
0,3.6,2,37.2,2
0,2.727273,1,28.63636,3
0,4.5,1,24,2
0,0,2,23.33333,2
0,1.071429,2,30,2
0,5.333333,1,30.66667,2
0,0,2,20.76923,2
0,1.090909,1,20.72727,2
0,0,2,15.55556,2
0,1.111111,2,18.88889,1
0,0,1,21.42857,1
0,1.276596,1,21.70213,1
0,0,1,19.56522,2
0,6.857143,1,22.28572,2
0,14.28571,0,22.85714,0
0,0,0,54.78261,0
0,0,0,25,0
0,8.93617,1,28.08511,1
0,1,2,31,1
109,8.571429,0,49.71429,0
103,0,0,0,0
102,0,0,0,0
101,0,0,0,0
105,0,0,75,0
102,1.818182,0,14.54545,0
108,6,0,36,0
103,0,0,0,0
93,0,0,52,0
0,3.333333,0,16.66667,0
0,3.428571,0,24,0
0,1.363636,1,10.90909,2
0,2.352941,3,7.058824,2
0,7.5,1,27,2
0,7.118644,2,20.33898,2
0,1,2,16,2
0,1,2,6,2
0,3,3,10,2
0,3.529412,2,14.11765,2
0,3.428571,2,12,3
99,5.454545,0,17.72727,0
91,3.913043,0,16.95652,0
0,5.172414,2,3.103448,2
0,4,2,4,3
0,1,2,0,1
0,5.084746,2,7.118644,1
